issue_type,weight_sum_JWO,share_JWO,total_weight_JWO,ci_low_JWO,ci_high_JWO,n_issue_rows_JWO,n_boot_JWO,candidate_JWO,source,window_type,weight_metric,filter_mode,grouping_JWO,source_scope,weight_sum_OSH,share_OSH,total_weight_OSH,ci_low_OSH,ci_high_OSH,n_issue_rows_OSH,n_boot_OSH,candidate_OSH,grouping_OSH,share_diff,share_diff_ci_low_conservative,share_diff_ci_high_conservative,candidate_a,candidate_b
media_photo_event,617.6825071326172,0.010983146635678624,56239.12050177704,0.00490947523453191,0.018736719533122448,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1630.091168450089,0.024184581684201085,67402.08243977893,0.017419598003538005,0.03158942644006962,1459,300,OSH,candidate+source+window_type,-0.013201435048522461,-0.026679951205537712,0.0013171215295844432,JWO,OSH
policy_real_estate_tax,4998.085293824333,0.08887203870242608,56239.12050177704,0.07170400601497956,0.1047395514848624,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,7414.658364366144,0.11000636917992625,67402.08243977893,0.09377617075262196,0.1291514324445884,1459,300,OSH,candidate+source+window_type,-0.02113433047750017,-0.057447426429608844,0.010963380732240444,JWO,OSH
policy_transport_infrastructure,4125.92388267403,0.0733639474775154,56239.12050177704,0.05529616812711146,0.09371354956411757,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,6299.099719023943,0.09345556533289513,67402.08243977893,0.07511921352464634,0.11333375706894509,1459,300,OSH,candidate+source+window_type,-0.02009161785537973,-0.05803758894183363,0.01859433603947122,JWO,OSH
policy_welfare_livelihood,403.4915522706213,0.007174570808906441,56239.12050177704,0.0032736572585533637,0.012085464108302954,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1417.9718332159696,0.021037507772595467,67402.08243977893,0.012525465886194386,0.030929978071315437,1459,300,OSH,candidate+source+window_type,-0.013862936963689027,-0.02765632081276207,-0.00044000177789143245,JWO,OSH
race_polling,4988.640099556276,0.08870409165446756,56239.12050177704,0.07460146053431906,0.10413375248609082,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,6027.854378393021,0.08943127808816098,67402.08243977893,0.07344053803097172,0.10353507024354532,1459,300,OSH,candidate+source+window_type,-0.0007271864336934192,-0.02893360970922626,0.03069321445511909,JWO,OSH
regional_visit,558.7980244307219,0.0099361088766149,56239.12050177704,0.005053235713908014,0.016660552367126616,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1105.5185198331685,0.016401845162883583,67402.08243977893,0.010180935581957004,0.0235848437763611,1459,300,OSH,candidate+source+window_type,-0.006465736286268684,-0.01853160806245309,0.006479616785169612,JWO,OSH
safety_accident,1287.1960522286292,0.022887912199621906,56239.12050177704,0.01288726253424557,0.03737236756912621,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,1749.7488731626102,0.02595986369895828,67402.08243977893,0.015589626861415646,0.03572468167531576,1459,300,OSH,candidate+source+window_type,-0.003071951499336374,-0.022837419141070195,0.021782740707710562,JWO,OSH
symbolic_event,64.99146454710798,0.0011556273278678741,56239.12050177704,0.0,0.0029511190813612848,1480,300,JWO,naver_article,rolling_14d,doc_count_weighted,balanced,candidate+source+window_type,source,336.454719949364,0.004991755562596643,67402.08243977893,0.0019305829787614791,0.008842428950429106,1459,300,OSH,candidate+source+window_type,-0.0038361282347287693,-0.008842428950429106,0.0010205361025998057,JWO,OSH
administrative_notice,532.8026728165073,0.013171153411254405,40452.241058952466,0.007469155525854217,0.020325733305133327,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,3423.3415797433217,0.061506117829782145,55658.5539867335,0.04504783257121724,0.07914508486545484,1452,300,OSH,candidate+source+window_type,-0.04833496441852774,-0.07167592933960062,-0.024722099266083916,JWO,OSH
administrative_performance,8473.38223551876,0.20946632408252003,40452.241058952466,0.18706478819490197,0.23550735924143892,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,8079.3567680818505,0.14515930058131957,55658.5539867335,0.12105873805141099,0.16977547495510234,1452,300,OSH,candidate+source+window_type,0.06430702350120046,0.017289313239799625,0.11444862119002794,JWO,OSH
campaign_strategy,2613.5559881856025,0.06460843502778439,40452.241058952466,0.049560106830508564,0.08262532745336673,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,4924.885620428161,0.08848389452593455,55658.5539867335,0.0718205488151021,0.10632335323480797,1452,300,OSH,candidate+source+window_type,-0.02387545949815016,-0.05676324640429941,0.010804778638264637,JWO,OSH
candidate_positioning,1941.8798987987154,0.048004260035154685,40452.241058952466,0.03958172387450155,0.059368553224426766,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1345.4889080172711,0.024173982463467792,55658.5539867335,0.016001730628666073,0.03184541671435167,1452,300,OSH,candidate+source+window_type,0.023830277571686893,0.007736307160149877,0.04336682259576069,JWO,OSH
candidate_selection,5431.658391543523,0.1342733616075257,40452.241058952466,0.11316530018703316,0.15417145299009088,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,5027.218827916308,0.09032248356855573,55658.5539867335,0.07425492396885185,0.10805998330775561,1452,300,OSH,candidate+source+window_type,0.04395087803896998,0.005105316879277552,0.07991652902123904,JWO,OSH
community_reaction,38.69314718055995,0.0009565143034763159,40452.241058952466,0.0,0.0025660965679273878,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,24.0,0.00043120056632661567,55658.5539867335,0.0,0.001308416273374658,1452,300,OSH,candidate+source+window_type,0.0005253137371497002,-0.001308416273374658,0.0025660965679273878,JWO,OSH
controversy_attack_defense,5364.82159617884,0.13262112198828485,40452.241058952466,0.11679567464444414,0.15085992135624365,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,5770.823265769172,0.10368259418210321,55658.5539867335,0.08728067620965187,0.12189365727992765,1452,300,OSH,candidate+source+window_type,0.02893852780618164,-0.005097982635483514,0.06357924514659179,JWO,OSH
debate_broadcast,1230.0848982153195,0.030408325126478748,40452.241058952466,0.021760655950438933,0.04015885486834509,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1705.8220694190966,0.030647976766081417,55658.5539867335,0.02183854928755688,0.04087903583832857,1452,300,OSH,candidate+source+window_type,-0.00023965163960266989,-0.019118379887889635,0.01832030558078821,JWO,OSH
legal_election_rule,932.9121984524547,0.023062064647861886,40452.241058952466,0.01547147822863423,0.03223725662059335,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,750.7095172014789,0.013487765373502414,55658.5539867335,0.007933443704601705,0.019552949373688122,1452,300,OSH,candidate+source+window_type,0.009574299274359472,-0.004081471145053892,0.024303812915991648,JWO,OSH
media_column_summary,123.3862943611199,0.003050172033270165,40452.241058952466,0.0008093240869821088,0.005899419690671807,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,2102.2204914366866,0.03776994443545482,55658.5539867335,0.025186261866848508,0.051126499770892404,1452,300,OSH,candidate+source+window_type,-0.03471977240218465,-0.050317175683910295,-0.0192868421761767,JWO,OSH
media_photo_event,796.3735988124072,0.01968676093005142,40452.241058952466,0.01361048570649826,0.026123570115155165,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1409.3093503966966,0.025320624584185436,55658.5539867335,0.018478555277333927,0.03396952543242878,1452,300,OSH,candidate+source+window_type,-0.005633863654134017,-0.02035903972593052,0.007645014837821238,JWO,OSH
policy_real_estate_tax,4506.278285885073,0.11139749412938374,40452.241058952466,0.09310789277001665,0.13075612502635037,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,7851.053793257356,0.14105745174638734,55658.5539867335,0.12014428415550907,0.16231945514045545,1452,300,OSH,candidate+source+window_type,-0.0296599576170036,-0.06921156237043881,0.0106118408708413,JWO,OSH
policy_transport_infrastructure,2263.608600501887,0.05595755738731634,40452.241058952466,0.04064953154327076,0.06933335332041142,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,4600.613391871257,0.08265779583436242,55658.5539867335,0.06359114710209919,0.09985844749265098,1452,300,OSH,candidate+source+window_type,-0.026700238447046082,-0.05920891594938022,0.005742206218312229,JWO,OSH
policy_welfare_livelihood,779.2546946459585,0.019263572900950612,40452.241058952466,0.01176157985386481,0.025825222074108634,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,730.032130845082,0.013116261177376055,55658.5539867335,0.007558937865473421,0.020183642183758146,1452,300,OSH,candidate+source+window_type,0.006147311723574557,-0.008422062329893336,0.018266284208635214,JWO,OSH
race_polling,3932.50792229154,0.09721359853859664,40452.241058952466,0.07949551373419192,0.11597623057071844,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,5279.85172244545,0.09486146053495981,55658.5539867335,0.07851669460460592,0.11040201476577975,1452,300,OSH,candidate+source+window_type,0.0023521380036368306,-0.030906501031587832,0.037459535966112525,JWO,OSH
regional_visit,345.43887945411393,0.008539425020994357,40452.241058952466,0.0038216699423782156,0.014551162706530781,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1010.1074986324153,0.018148288560877444,55658.5539867335,0.012010384258038588,0.024188959483030008,1452,300,OSH,candidate+source+window_type,-0.009608863539883087,-0.02036728954065179,0.0025407784484921935,JWO,OSH
safety_accident,910.601756110088,0.022510539151169306,40452.241058952466,0.014465078196829547,0.03195516047705626,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,1402.362943611199,0.025195820645025367,55658.5539867335,0.01777045061332395,0.0344539431959151,1452,300,OSH,candidate+source+window_type,-0.0026852814938560614,-0.019988864999085552,0.014184709863732308,JWO,OSH
symbolic_event,235.0,0.005809319677926528,40452.241058952466,0.002445470703673051,0.011074707836882906,1480,300,JWO,naver_article,rolling_7d,doc_count_weighted,balanced,candidate+source+window_type,source,221.3561076606959,0.003977036624297808,55658.5539867335,0.0015666862554146583,0.00721380043235864,1452,300,OSH,candidate+source+window_type,0.00183228305362872,-0.004768329728685588,0.009508021581468249,JWO,OSH
administrative_notice,60.0,0.03044662229664052,1970.6619478319078,0.0,0.08805825965882992,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,99.0,0.045218658194972366,2189.3617358820106,0.017343267096233173,0.08384131156048935,178,300,OSH,candidate+source+window_type,-0.014772035898331846,-0.08384131156048935,0.07071499256259675,JWO,OSH
administrative_performance,281.785369220232,0.14299021175612994,1970.6619478319078,0.07280978940938469,0.21783934064753413,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,323.1588830833597,0.14760415229106544,2189.3617358820106,0.07028887600647922,0.23000924159578476,178,300,OSH,candidate+source+window_type,-0.004613940534935496,-0.15719945218640008,0.14755046464105492,JWO,OSH
campaign_strategy,22.0,0.01116376150876819,1970.6619478319078,0.0,0.03253102596492717,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,255.84657359027997,0.11685897738922943,2189.3617358820106,0.04315593211164637,0.21374910666452512,178,300,OSH,candidate+source+window_type,-0.10569521588046124,-0.21374910666452512,-0.010624906146719196,JWO,OSH
candidate_positioning,57.079441541679834,0.028964603292044973,1970.6619478319078,0.0018721695052557157,0.06600352858576033,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,68.0,0.031059280376344655,2189.3617358820106,0.006278954290288331,0.06629742848282835,178,300,OSH,candidate+source+window_type,-0.0020946770842996815,-0.06442525897757263,0.059724574295472004,JWO,OSH
candidate_selection,257.92601513195984,0.13088293272000615,1970.6619478319078,0.06375511617572857,0.2124836122520637,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,151.07944154167984,0.06900615785212656,2189.3617358820106,0.03528549883897953,0.11034248223504665,178,300,OSH,candidate+source+window_type,0.06187677486787958,-0.04658736605931808,0.17719811341308417,JWO,OSH
community_reaction,51.386294361119894,0.0260756515939501,1970.6619478319078,0.008952472870291769,0.05168838457537433,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,11.846573590279974,0.005410971332933906,2189.3617358820106,0.0012506205909191862,0.011669406363857581,178,300,OSH,candidate+source+window_type,0.020664680261016193,-0.0027169334935658127,0.05043776398445514,JWO,OSH
controversy_attack_defense,215.484906649788,0.10934645938988227,1970.6619478319078,0.05146683292770334,0.1796761509575609,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,133.79175946922805,0.061109937785282634,2189.3617358820106,0.007210453798641578,0.1360366721954304,178,300,OSH,candidate+source+window_type,0.04823652160459964,-0.08456983926772704,0.17246569715891932,JWO,OSH
debate_broadcast,184.0,0.0933696417096976,1970.6619478319078,0.025707573024664896,0.173841346617343,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,67.69314718055995,0.03091912408585553,2189.3617358820106,0.010751911074342809,0.0607095861885947,178,300,OSH,candidate+source+window_type,0.062450517623842065,-0.0350020131639298,0.16308943554300018,JWO,OSH
legal_election_rule,76.0,0.03856572157574466,1970.6619478319078,0.0010404760047924122,0.09667092660342723,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,9.0,0.004110787108633851,2189.3617358820106,0.0,0.013819844420709099,178,300,OSH,candidate+source+window_type,0.03445493446711081,-0.012779368415916688,0.09667092660342723,JWO,OSH
media_column_summary,2.0,0.0010148874098880173,1970.6619478319078,0.0,0.0037092601981588433,148,300,JWO,naver_blog_cafe,calendar_week,doc_count_weighted,balanced,candidate+source+window_type,source,44.386294361119894,0.02027362296219101,2189.3617358820106,0.0,0.04981742417195247,178,300,OSH,candidate+source+window_type,-0.01925873555230299,-0.04981742417195247,0.0037092601981588433,JWO,OSH
